"timestamp","instance","resource","value"
"2020-08-12 17:07:11","1","3304","99.9"
"2020-08-12 17:07:12","1","3307","0.3"
"2020-08-12 17:07:12","1","3305","2.37"
"2020-08-12 17:07:12","1","3306","0.17"
"2020-08-12 17:07:12","1","3308","937.5"
"2020-08-12 17:07:12","1","3316","3.99"
"2020-08-12 17:11:23","4","3303","13.0"
"2020-08-12 17:11:23","4","3304","99.9"
"2020-08-12 17:11:23","4","3307","1.85"
"2020-08-12 17:11:23","4","3305","2.44"
"2020-08-12 17:11:23","4","3306","0.12"
"2020-08-12 17:11:23","4","3308","937.8"
"2020-08-12 17:11:24","4","3316","4.02"
"2020-08-12 17:14:35","2","3303","13.2"
"2020-08-12 17:14:35","2","3304","99.6"
"2020-08-12 17:14:35","2","3305","1.77"
"2020-08-12 17:14:35","2","3306","0.15"
"2020-08-12 17:14:36","2","3316","4.05"
"2020-08-12 17:16:51","3","3307","0.71"
"2020-08-12 17:19:58","1","3303","13.1"
"2020-08-12 17:19:58","1","3304","99.9"
"2020-08-12 17:19:58","1","3307","0.3"
"2020-08-12 17:19:58","1","3305","2.39"
"2020-08-12 17:19:58","1","3306","0.17"
"2020-08-12 17:19:59","1","3308","937.3"
"2020-08-12 17:19:59","1","3316","4.0"
"2020-08-12 17:22:02","4","3303","12.9"
"2020-08-12 17:22:02","4","3304","99.9"
"2020-08-12 17:22:02","4","3307","1.87"
"2020-08-12 17:22:03","4","3305","2.28"
"2020-08-12 17:22:03","4","3306","0.12"
"2020-08-12 17:22:03","4","3308","937.7"
"2020-08-12 17:22:03","4","3316","4.02"
"2020-08-12 17:30:16","2","3307","3.1"
"2020-08-12 17:30:16","2","3305","1.72"
"2020-08-12 17:30:17","2","3306","0.15"
"2020-08-12 17:30:17","2","3308","938.2"
"2020-08-12 17:30:37","1","3303","12.9"
"2020-08-12 17:30:37","1","3304","99.9"
"2020-08-12 17:30:37","3","3303","12.8"
"2020-08-12 17:30:37","1","3307","0.3"
"2020-08-12 17:30:37","3","3304","99.9"
"2020-08-12 17:30:37","1","3305","2.31"
"2020-08-12 17:30:37","1","3306","0.15"
"2020-08-12 17:30:38","1","3308","937.3"
"2020-08-12 17:30:38","1","3316","4.0"
"2020-08-12 17:34:49","4","3303","12.9"
"2020-08-12 17:34:49","4","3304","99.9"
"2020-08-12 17:34:50","4","3307","1.87"
"2020-08-12 17:34:50","4","3305","2.32"
"2020-08-12 17:34:50","4","3306","0.12"
"2020-08-12 17:34:50","4","3308","937.6"
"2020-08-12 17:34:50","4","3316","4.02"
"2020-08-12 17:45:16","2","3303","12.9"
"2020-08-12 17:45:16","2","3304","99.9"
"2020-08-12 17:45:16","2","3307","3.12"
"2020-08-12 17:45:16","2","3305","1.85"
"2020-08-12 17:45:31","1","3303","12.9"
"2020-08-12 17:45:31","1","3304","99.9"
"2020-08-12 17:45:31","1","3307","0.3"
"2020-08-12 17:45:31","1","3305","2.37"
"2020-08-12 17:45:31","1","3306","0.15"
"2020-08-12 17:45:32","1","3308","937.1"
"2020-08-12 17:45:32","1","3316","4.0"
"2020-08-12 17:48:44","4","3303","12.7"
"2020-08-12 17:48:45","4","3304","99.9"
"2020-08-12 17:48:45","4","3307","1.87"
"2020-08-12 17:48:45","4","3305","2.38"
"2020-08-12 17:48:45","4","3306","0.12"
"2020-08-12 17:48:45","4","3308","937.4"
"2020-08-12 17:48:45","4","3316","4.02"
"2020-08-12 17:56:14","2","3303","12.9"
"2020-08-12 17:56:14","2","3304","99.9"
"2020-08-12 17:56:14","2","3307","3.1"
"2020-08-12 17:56:15","2","3305","1.81"
"2020-08-12 17:56:15","2","3306","0.15"
"2020-08-12 17:56:15","2","3316","3.99"
"2020-08-12 17:56:36","3","3304","99.9"
"2020-08-12 17:56:37","3","3306","0.05"
"2020-08-12 17:57:18","1","3303","12.8"
"2020-08-12 17:57:18","1","3304","99.9"
"2020-08-12 17:57:18","1","3307","0.3"
"2020-08-12 17:57:18","1","3305","2.41"
"2020-08-12 17:57:18","1","3306","0.15"
"2020-08-12 17:57:19","1","3308","937.1"
"2020-08-12 17:57:19","1","3316","3.99"
"2020-08-12 17:59:24","4","3303","12.7"
"2020-08-12 17:59:24","4","3304","99.9"
"2020-08-12 17:59:24","4","3307","1.88"
"2020-08-12 17:59:24","4","3305","2.33"
"2020-08-12 17:59:25","4","3306","0.12"
"2020-08-12 17:59:25","4","3308","937.5"
"2020-08-12 17:59:25","4","3316","4.02"
"2020-08-12 18:10:03","4","3303","12.7"
"2020-08-12 18:10:04","4","3304","99.9"
"2020-08-12 18:10:04","4","3307","1.86"
"2020-08-12 18:10:04","4","3305","2.24"
"2020-08-12 18:10:04","4","3306","0.12"
"2020-08-12 18:10:04","4","3308","937.5"
"2020-08-12 18:10:04","1","3303","12.8"
"2020-08-12 18:10:04","4","3316","4.02"
"2020-08-12 18:10:04","1","3304","99.9"
"2020-08-12 18:10:05","1","3307","0.3"
"2020-08-12 18:10:05","1","3305","2.43"
"2020-08-12 18:10:05","1","3306","0.15"
"2020-08-12 18:10:05","1","3308","937.2"
"2020-08-12 18:10:05","1","3316","3.99"
"2020-08-12 18:11:56","2","3307","3.09"
"2020-08-12 18:11:56","2","3306","0.15"
"2020-08-12 18:11:57","2","3316","4.01"
"2020-08-12 18:13:19","3","3304","99.9"
"2020-08-12 18:13:20","3","3308","937.7"
"2020-08-12 18:22:50","4","3303","12.7"
"2020-08-12 18:22:51","4","3304","99.9"
"2020-08-12 18:22:51","4","3307","1.86"
"2020-08-12 18:22:51","1","3304","99.9"
"2020-08-12 18:22:51","4","3305","2.34"
"2020-08-12 18:22:51","4","3306","0.12"
"2020-08-12 18:22:51","1","3307","0.3"
"2020-08-12 18:22:51","4","3308","937.6"
"2020-08-12 18:22:51","1","3305","2.45"
"2020-08-12 18:22:51","4","3316","4.02"
"2020-08-12 18:22:51","1","3306","0.15"
"2020-08-12 18:22:52","1","3316","3.99"
"2020-08-12 18:22:54","2","3303","12.9"
"2020-08-12 18:22:54","2","3307","3.13"
"2020-08-12 18:22:54","2","3305","1.76"
"2020-08-12 18:22:54","2","3306","0.15"
"2020-08-12 18:22:55","2","3308","938.1"
"2020-08-12 18:22:55","2","3316","3.99"
"2020-08-12 18:27:50","3","3304","99.9"
"2020-08-12 18:34:38","1","3303","12.7"
"2020-08-12 18:34:38","1","3304","99.9"
"2020-08-12 18:34:38","1","3307","0.29"
"2020-08-12 18:34:38","1","3305","2.47"
"2020-08-12 18:34:38","1","3306","0.15"
"2020-08-12 18:34:39","1","3308","937.5"
"2020-08-12 18:34:39","1","3316","3.99"
"2020-08-12 18:35:43","2","3303","12.8"
"2020-08-12 18:35:43","2","3305","1.7"
"2020-08-12 18:35:44","2","3306","0.15"
"2020-08-12 18:35:44","2","3308","938.3"
"2020-08-12 18:37:45","4","3303","12.6"
"2020-08-12 18:37:45","4","3304","99.9"
"2020-08-12 18:37:45","4","3307","1.9"
"2020-08-12 18:37:46","4","3305","2.31"
"2020-08-12 18:37:46","4","3306","0.12"
"2020-08-12 18:37:46","4","3308","937.8"
"2020-08-12 18:37:46","4","3316","4.02"
"2020-08-12 18:40:19","3","3305","2.61"
"2020-08-12 18:40:19","3","3308","938.0"
"2020-08-12 18:46:25","1","3303","12.7"
"2020-08-12 18:46:25","1","3304","99.9"
"2020-08-12 18:46:25","1","3307","0.29"
"2020-08-12 18:46:25","1","3305","2.39"
"2020-08-12 18:46:25","1","3306","0.15"
"2020-08-12 18:46:25","1","3308","937.6"
"2020-08-12 18:46:26","1","3316","3.99"
"2020-08-12 18:49:33","4","3303","12.6"
"2020-08-12 18:49:33","4","3304","99.9"
"2020-08-12 18:49:33","4","3307","1.92"
"2020-08-12 18:49:33","4","3305","2.22"
"2020-08-12 18:49:33","4","3306","0.12"
"2020-08-12 18:49:33","4","3308","937.9"
"2020-08-12 18:49:34","4","3316","4.02"
"2020-08-12 18:51:04","2","3303","12.8"
"2020-08-12 18:51:04","2","3304","99.9"
"2020-08-12 18:51:04","2","3307","3.17"
"2020-08-12 18:51:04","2","3305","1.64"
"2020-08-12 18:51:05","2","3306","0.15"
"2020-08-12 18:51:05","2","3308","938.4"
"2020-08-12 18:51:05","2","3316","4.05"
"2020-08-12 18:58:12","1","3303","12.7"
"2020-08-12 18:58:12","1","3304","99.9"
"2020-08-12 18:58:12","1","3307","0.29"
"2020-08-12 18:58:12","1","3305","2.2"
"2020-08-12 18:58:12","1","3306","0.15"
"2020-08-12 18:58:12","1","3308","937.6"
"2020-08-12 18:58:13","1","3316","3.99"
"2020-08-12 19:00:12","4","3303","12.6"
"2020-08-12 19:00:12","4","3304","99.9"
"2020-08-12 19:00:12","4","3307","1.92"
"2020-08-12 19:00:13","4","3305","2.23"
"2020-08-12 19:00:13","4","3306","0.12"
"2020-08-12 19:00:13","4","3308","937.9"
"2020-08-12 19:00:13","4","3316","4.02"
"2020-08-12 19:02:04","2","3304","99.9"
"2020-08-12 19:02:05","2","3305","1.72"
"2020-08-12 19:02:05","2","3316","4.05"
"2020-08-12 19:08:51","1","3303","12.6"
"2020-08-12 19:08:51","1","3304","99.9"
"2020-08-12 19:08:51","1","3307","0.29"
"2020-08-12 19:08:51","1","3305","2.12"
"2020-08-12 19:08:51","1","3306","0.15"
"2020-08-12 19:08:51","1","3308","937.6"
"2020-08-12 19:08:52","1","3316","3.99"
"2020-08-12 19:13:43","2","3303","12.8"
"2020-08-12 19:13:43","2","3304","99.9"
"2020-08-12 19:13:43","2","3305","1.65"
"2020-08-12 19:13:44","2","3306","0.15"
"2020-08-12 19:13:44","2","3316","3.99"
"2020-08-12 19:14:07","4","3303","12.6"
"2020-08-12 19:14:08","4","3304","99.9"
"2020-08-12 19:14:08","4","3307","1.91"
"2020-08-12 19:14:08","4","3305","2.2"
"2020-08-12 19:14:08","4","3306","0.12"
"2020-08-12 19:14:08","4","3308","937.6"
"2020-08-12 19:14:08","4","3316","4.02"
"2020-08-12 19:19:30","1","3303","12.6"
"2020-08-12 19:19:30","1","3304","99.9"
"2020-08-12 19:19:30","1","3307","0.29"
"2020-08-12 19:19:30","1","3305","2.26"
"2020-08-12 19:19:30","1","3306","0.15"
"2020-08-12 19:19:30","1","3308","937.2"
"2020-08-12 19:19:30","1","3316","3.99"
"2020-08-12 19:25:04","2","3303","12.9"
"2020-08-12 19:25:04","2","3307","3.12"
"2020-08-12 19:25:04","2","3306","0.15"
"2020-08-12 19:25:55","4","3303","12.6"
"2020-08-12 19:25:55","4","3304","99.9"
"2020-08-12 19:25:55","4","3307","1.91"
"2020-08-12 19:25:55","4","3305","2.17"
"2020-08-12 19:25:56","4","3306","0.12"
"2020-08-12 19:25:56","4","3308","937.4"
"2020-08-12 19:25:56","4","3316","4.02"
"2020-08-12 19:32:16","1","3304","99.9"
"2020-08-12 19:32:16","1","3307","0.29"
"2020-08-12 19:32:17","1","3305","2.17"
"2020-08-12 19:32:17","1","3306","0.15"
"2020-08-12 19:32:17","1","3308","937.2"
"2020-08-12 19:32:17","1","3316","3.99"
"2020-08-12 19:39:44","2","3303","12.8"
"2020-08-12 19:39:44","2","3304","99.9"
"2020-08-12 19:39:44","2","3307","3.14"
"2020-08-12 19:39:44","2","3305","1.71"
"2020-08-12 19:39:44","2","3306","0.15"
"2020-08-12 19:39:44","2","3308","938.3"
"2020-08-12 19:39:45","2","3316","4.01"
"2020-08-12 19:39:50","4","3303","12.6"
"2020-08-12 19:39:50","4","3304","99.9"
"2020-08-12 19:39:50","4","3307","1.91"
"2020-08-12 19:39:51","4","3305","2.19"
"2020-08-12 19:39:51","4","3306","0.12"
"2020-08-12 19:39:51","4","3308","937.9"
"2020-08-12 19:39:51","4","3316","4.02"
"2020-08-12 19:45:03","1","3303","12.7"
"2020-08-12 19:45:03","1","3304","99.9"
"2020-08-12 19:45:03","1","3307","0.29"
"2020-08-12 19:45:03","1","3305","2.17"
"2020-08-12 19:45:03","1","3306","0.15"
"2020-08-12 19:45:04","1","3316","3.99"
"2020-08-12 19:46:26","3","3306","0.05"
"2020-08-12 19:51:38","4","3303","12.7"
"2020-08-12 19:51:38","4","3304","99.9"
"2020-08-12 19:51:38","4","3307","1.9"
"2020-08-12 19:51:38","4","3305","2.19"
"2020-08-12 19:51:38","4","3306","0.12"
"2020-08-12 19:51:38","4","3308","937.7"
"2020-08-12 19:51:39","4","3316","4.02"
"2020-08-12 19:54:03","2","3303","12.8"
"2020-08-12 19:54:04","2","3306","0.15"
"2020-08-12 19:54:04","2","3308","938.2"
"2020-08-12 19:54:04","2","3316","3.96"
"2020-08-12 19:55:42","1","3303","12.8"
"2020-08-12 19:55:42","1","3304","99.9"
"2020-08-12 19:55:42","1","3307","0.29"
"2020-08-12 19:55:42","1","3305","2.11"
"2020-08-12 19:55:42","1","3306","0.15"
"2020-08-12 19:55:42","1","3308","937.4"
"2020-08-12 19:55:43","1","3316","3.97"
"2020-08-12 20:05:33","4","3303","12.7"
"2020-08-12 20:05:33","4","3304","99.9"
"2020-08-12 20:05:33","4","3307","1.9"
"2020-08-12 20:05:33","4","3305","2.1"
"2020-08-12 20:05:33","4","3306","0.12"
"2020-08-12 20:05:34","4","3308","937.9"
"2020-08-12 20:05:34","4","3316","4.02"
"2020-08-12 20:07:13","2","3304","99.9"
"2020-08-12 20:07:13","2","3307","3.15"
"2020-08-12 20:07:14","2","3306","0.15"
"2020-08-12 20:07:14","2","3308","938.4"
"2020-08-12 20:07:14","2","3316","4.05"
"2020-08-12 20:08:37","3","3308","938.0"
"2020-08-12 20:09:36","1","3304","99.9"
"2020-08-12 20:09:36","1","3307","0.29"
"2020-08-12 20:09:37","1","3305","2.1"
"2020-08-12 20:09:37","1","3306","0.15"
"2020-08-12 20:09:37","1","3308","937.5"
"2020-08-12 20:09:37","1","3316","3.99"
"2020-08-12 20:20:28","4","3303","12.8"
"2020-08-12 20:20:28","4","3304","99.9"
"2020-08-12 20:20:28","4","3307","1.9"
"2020-08-12 20:20:28","4","3305","2.01"
"2020-08-12 20:20:28","4","3306","0.12"
"2020-08-12 20:20:28","4","3308","937.3"
"2020-08-12 20:20:28","4","3316","4.02"
"2020-08-12 20:22:34","2","3304","99.9"
"2020-08-12 20:22:35","2","3305","1.6"
"2020-08-12 20:22:35","2","3308","937.7"
"2020-08-12 20:22:35","2","3316","3.95"
"2020-08-12 20:24:30","1","3303","12.8"
"2020-08-12 20:24:30","1","3304","99.9"
"2020-08-12 20:24:30","1","3307","0.29"
"2020-08-12 20:24:31","1","3305","2.13"
"2020-08-12 20:24:31","1","3306","0.15"
"2020-08-12 20:24:31","1","3308","936.9"
"2020-08-12 20:24:31","1","3316","3.99"
"2020-08-12 20:31:07","4","3303","12.8"
"2020-08-12 20:31:07","4","3304","99.9"
"2020-08-12 20:31:07","4","3307","1.91"
"2020-08-12 20:31:07","4","3305","2.01"
"2020-08-12 20:31:08","4","3306","0.12"
"2020-08-12 20:31:08","4","3308","937.4"
"2020-08-12 20:31:08","4","3316","4.02"
"2020-08-12 20:34:01","3","3303","13.0"
"2020-08-12 20:35:44","2","3303","13.0"
"2020-08-12 20:35:44","2","3304","99.9"
"2020-08-12 20:35:44","2","3307","3.16"
"2020-08-12 20:35:44","2","3305","1.58"
"2020-08-12 20:35:45","2","3308","937.6"
"2020-08-12 20:38:25","1","3303","12.8"
"2020-08-12 20:38:25","1","3304","99.9"
"2020-08-12 20:38:25","1","3307","0.29"
"2020-08-12 20:38:25","1","3305","2.1"
"2020-08-12 20:38:25","1","3306","0.15"
"2020-08-12 20:38:26","1","3308","936.7"
"2020-08-12 20:38:26","1","3316","3.99"
"2020-08-12 20:42:55","4","3303","12.9"
"2020-08-12 20:42:55","4","3304","99.9"
"2020-08-12 20:42:55","4","3307","1.91"
"2020-08-12 20:42:55","4","3305","2.1"
"2020-08-12 20:42:55","4","3306","0.12"
"2020-08-12 20:42:55","4","3308","937.1"
"2020-08-12 20:42:56","4","3316","4.02"
"2020-08-12 20:51:25","2","3303","13.1"
"2020-08-12 20:51:26","2","3304","99.9"
"2020-08-12 20:51:26","2","3305","1.57"
"2020-08-12 20:51:26","2","3306","0.12"
"2020-08-12 20:51:26","2","3308","937.6"
"2020-08-12 20:51:26","2","3316","4.0"
"2020-08-12 20:52:19","1","3303","13.0"
"2020-08-12 20:52:19","1","3304","99.9"
"2020-08-12 20:52:20","1","3307","0.29"
"2020-08-12 20:52:20","1","3305","2.12"
"2020-08-12 20:52:20","1","3306","0.15"
"2020-08-12 20:52:20","1","3308","936.7"
"2020-08-12 20:52:20","1","3316","3.97"
"2020-08-12 20:53:34","4","3303","12.9"
"2020-08-12 20:53:34","4","3304","99.9"
"2020-08-12 20:53:34","3","3303","13.0"
"2020-08-12 20:53:34","4","3307","1.89"
"2020-08-12 20:53:35","4","3308","937.2"
"2020-08-12 20:53:35","4","3316","4.02"
"2020-08-12 20:53:35","3","3308","937.2"
"2020-08-12 21:02:24","2","3303","13.1"
"2020-08-12 21:02:24","2","3304","99.9"
"2020-08-12 21:02:24","2","3305","1.59"
"2020-08-12 21:02:25","2","3308","937.9"
"2020-08-12 21:02:25","2","3316","4.0"
"2020-08-12 21:04:06","1","3303","13.0"
"2020-08-12 21:04:07","1","3304","99.9"
"2020-08-12 21:04:07","1","3307","0.29"
"2020-08-12 21:04:07","1","3305","2.16"
"2020-08-12 21:04:07","1","3306","0.15"
"2020-08-12 21:04:07","1","3308","937.1"
"2020-08-12 21:04:07","1","3316","3.99"
"2020-08-12 21:06:21","4","3303","13.1"
"2020-08-12 21:06:22","4","3304","99.9"
"2020-08-12 21:06:22","4","3307","1.92"
"2020-08-12 21:06:22","4","3305","2.11"
"2020-08-12 21:06:22","4","3306","0.12"
"2020-08-12 21:06:22","4","3308","937.6"
"2020-08-12 21:06:22","4","3316","4.02"
"2020-08-12 21:07:09","3","3303","13.0"
"2020-08-12 21:17:29","3","3305","2.49"
"2020-08-12 21:17:29","3","3306","0.05"
"2020-08-12 21:17:29","3","3308","937.4"
"2020-08-12 21:17:45","2","3303","13.4"
"2020-08-12 21:17:46","2","3306","0.12"
"2020-08-12 21:17:46","2","3308","937.9"
"2020-08-12 21:17:46","2","3316","4.02"
"2020-08-12 21:19:01","1","3303","13.2"
"2020-08-12 21:19:01","1","3304","99.9"
"2020-08-12 21:19:01","1","3307","0.28"
"2020-08-12 21:19:01","1","3305","2.08"
"2020-08-12 21:19:01","1","3306","0.15"
"2020-08-12 21:19:01","1","3308","937.0"
"2020-08-12 21:19:01","1","3316","3.97"
"2020-08-12 21:21:16","4","3303","13.1"
"2020-08-12 21:21:16","4","3304","99.9"
"2020-08-12 21:21:17","4","3307","1.92"
"2020-08-12 21:21:17","4","3305","2.31"
"2020-08-12 21:21:17","4","3306","0.12"
"2020-08-12 21:21:17","4","3308","937.3"
"2020-08-12 21:21:17","4","3316","4.02"
"2020-08-12 21:29:24","2","3303","13.3"
"2020-08-12 21:29:24","2","3304","99.9"
"2020-08-12 21:29:25","2","3305","1.55"
"2020-08-12 21:29:25","2","3316","3.97"
"2020-08-12 21:31:47","1","3303","13.2"
"2020-08-12 21:31:47","1","3304","99.9"
"2020-08-12 21:31:47","1","3307","0.28"
"2020-08-12 21:31:48","1","3305","2.07"
"2020-08-12 21:31:48","1","3306","0.15"
"2020-08-12 21:31:48","1","3308","936.8"
"2020-08-12 21:31:48","1","3316","3.99"
"2020-08-12 21:34:03","4","3303","13.3"
"2020-08-12 21:34:04","4","3304","99.9"
"2020-08-12 21:34:04","4","3307","1.91"
"2020-08-12 21:34:04","4","3305","1.43"
"2020-08-12 21:34:04","4","3306","0.1"
"2020-08-12 21:34:04","4","3308","937.2"
"2020-08-12 21:34:04","4","3316","4.02"
"2020-08-12 21:44:06","2","3303","13.7"
"2020-08-12 21:44:07","2","3307","3.18"
"2020-08-12 21:44:07","2","3306","0.12"
"2020-08-12 21:44:08","2","3316","4.03"
"2020-08-12 21:45:42","1","3303","13.1"
"2020-08-12 21:45:42","1","3304","99.9"
"2020-08-12 21:45:42","1","3307","0.29"
"2020-08-12 21:45:42","1","3305","2.04"
"2020-08-12 21:45:42","1","3306","0.12"
"2020-08-12 21:45:42","1","3308","936.7"
"2020-08-12 21:45:43","1","3316","3.97"
"2020-08-12 21:48:58","4","3303","13.3"
"2020-08-12 21:48:59","4","3304","99.9"
"2020-08-12 21:48:59","4","3307","1.96"
"2020-08-12 21:48:59","4","3305","1.46"
"2020-08-12 21:48:59","4","3306","0.1"
"2020-08-12 21:48:59","4","3308","937.1"
"2020-08-12 21:48:59","4","3316","4.02"
"2020-08-12 21:58:27","2","3304","99.9"
"2020-08-12 21:58:27","2","3305","1.58"
"2020-08-12 21:58:27","2","3306","0.12"
"2020-08-12 21:58:27","2","3308","937.6"
"2020-08-12 21:58:28","1","3303","13.1"
"2020-08-12 21:58:29","1","3304","99.9"
"2020-08-12 21:58:29","1","3307","0.29"
"2020-08-12 21:58:29","1","3305","2.05"
"2020-08-12 21:58:29","1","3306","0.12"
"2020-08-12 21:58:29","1","3308","936.6"
"2020-08-12 21:58:29","1","3316","3.99"
"2020-08-12 22:01:15","3","3306","0.05"
"2020-08-12 22:02:54","4","3303","13.4"
"2020-08-12 22:02:54","4","3304","99.9"
"2020-08-12 22:02:54","4","3307","1.97"
"2020-08-12 22:02:54","4","3305","1.53"
"2020-08-12 22:02:55","4","3306","0.1"
"2020-08-12 22:02:55","4","3308","937.2"
"2020-08-12 22:02:55","4","3316","4.02"
"2020-08-12 22:11:36","2","3303","13.7"
"2020-08-12 22:11:37","2","3304","99.9"
"2020-08-12 22:11:37","2","3307","3.16"
"2020-08-12 22:11:37","2","3305","1.55"
"2020-08-12 22:11:37","2","3306","0.12"
"2020-08-12 22:11:37","2","3308","937.7"
"2020-08-12 22:11:37","2","3316","3.95"
"2020-08-12 22:12:23","1","3303","13.7"
"2020-08-12 22:12:23","1","3304","99.9"
"2020-08-12 22:12:23","1","3307","0.28"
"2020-08-12 22:12:24","1","3305","2.07"
"2020-08-12 22:12:24","1","3306","0.12"
"2020-08-12 22:12:24","1","3308","936.9"
"2020-08-12 22:12:24","1","3316","3.99"
"2020-08-12 22:13:56","4","3303","13.6"
"2020-08-12 22:13:56","4","3304","99.9"
"2020-08-12 22:13:56","4","3307","1.96"
"2020-08-12 22:13:56","4","3305","1.54"
"2020-08-12 22:13:57","4","3306","0.1"
"2020-08-12 22:13:57","4","3308","937.3"
"2020-08-12 22:13:57","4","3316","4.02"
"2020-08-12 22:25:23","3","3306","0.05"
"2020-08-12 22:25:23","3","3308","936.2"
"2020-08-12 22:25:44","4","3303","13.6"
"2020-08-12 22:25:44","4","3304","99.9"
"2020-08-12 22:25:44","4","3307","1.97"
"2020-08-12 22:25:44","4","3305","1.52"
"2020-08-12 22:25:44","4","3306","0.1"
"2020-08-12 22:25:44","4","3308","936.2"
"2020-08-12 22:25:45","4","3316","4.02"
"2020-08-12 22:25:56","2","3303","13.7"
"2020-08-12 22:25:57","2","3307","3.17"
"2020-08-12 22:25:57","2","3305","1.54"
"2020-08-12 22:26:18","1","3304","99.9"
"2020-08-12 22:26:18","1","3307","0.28"
"2020-08-12 22:26:18","1","3305","2.1"
"2020-08-12 22:26:19","1","3306","0.12"
"2020-08-12 22:26:19","1","3308","935.7"
"2020-08-12 22:37:57","2","3303","13.8"
"2020-08-12 22:37:57","2","3307","3.19"
"2020-08-12 22:37:58","2","3305","1.58"
"2020-08-12 22:40:39","4","3303","13.6"
"2020-08-12 22:40:39","4","3304","99.9"
"2020-08-12 22:40:39","4","3307","2.02"
"2020-08-12 22:40:39","4","3305","1.56"
"2020-08-12 22:40:40","4","3306","0.1"
"2020-08-12 22:40:40","4","3308","936.5"
"2020-08-12 22:40:40","4","3316","4.02"
"2020-08-12 22:41:13","1","3303","13.7"
"2020-08-12 22:41:13","1","3304","99.9"
"2020-08-12 22:41:13","1","3307","0.29"
"2020-08-12 22:41:13","1","3305","2.0"
"2020-08-12 22:41:13","1","3306","0.12"
"2020-08-12 22:41:13","1","3308","936.0"
"2020-08-12 22:41:13","1","3316","3.97"
"2020-08-12 22:42:12","3","3307","0.58"
"2020-08-12 22:42:12","3","3306","0.05"
"2020-08-12 22:53:19","2","3303","13.8"
"2020-08-12 22:53:19","2","3304","99.9"
"2020-08-12 22:53:19","2","3307","3.19"
"2020-08-12 22:53:19","2","3305","1.54"
"2020-08-12 22:53:20","2","3306","0.12"
"2020-08-12 22:53:20","2","3308","936.2"
"2020-08-12 22:53:26","4","3303","13.6"
"2020-08-12 22:53:27","4","3304","99.9"
"2020-08-12 22:53:27","4","3307","2.05"
"2020-08-12 22:53:27","4","3305","1.56"
"2020-08-12 22:53:27","4","3306","0.1"
"2020-08-12 22:53:27","4","3308","935.7"
"2020-08-12 22:53:27","4","3316","4.02"
"2020-08-12 22:53:59","1","3303","13.7"
"2020-08-12 22:54:00","1","3304","99.9"
"2020-08-12 22:54:00","1","3307","0.29"
"2020-08-12 22:54:00","1","3305","2.03"
"2020-08-12 22:54:00","1","3306","0.12"
"2020-08-12 22:54:00","1","3308","935.2"
"2020-08-12 22:54:00","1","3316","3.99"
"2020-08-12 23:04:07","4","3304","99.9"
"2020-08-12 23:04:07","4","3307","2.05"
"2020-08-12 23:04:07","4","3305","1.57"
"2020-08-12 23:04:07","4","3306","0.1"
"2020-08-12 23:04:07","4","3308","936.3"
"2020-08-12 23:04:07","4","3316","4.02"
"2020-08-12 23:04:08","3","3303","14.8"
"2020-08-12 23:04:08","3","3304","99.9"
"2020-08-12 23:08:41","2","3304","99.9"
"2020-08-12 23:08:41","2","3307","3.15"
"2020-08-12 23:08:41","2","3305","1.55"
"2020-08-12 23:08:41","2","3308","937.1"
"2020-08-12 23:08:54","1","3303","14.6"
"2020-08-12 23:08:54","1","3304","99.9"
"2020-08-12 23:08:54","1","3307","0.29"
"2020-08-12 23:08:55","1","3305","1.43"
"2020-08-12 23:08:55","1","3306","0.12"
"2020-08-12 23:08:55","1","3308","936.1"
"2020-08-12 23:08:55","1","3316","3.99"
"2020-08-12 23:19:02","4","3304","99.9"
"2020-08-12 23:19:02","4","3307","2.0"
"2020-08-12 23:19:02","4","3305","1.52"
"2020-08-12 23:19:02","4","3306","0.1"
"2020-08-12 23:19:03","4","3308","936.4"
"2020-08-12 23:19:03","4","3316","4.02"
"2020-08-12 23:22:45","3","3304","99.9"
"2020-08-12 23:22:45","3","3308","936.0"
"2020-08-12 23:23:49","1","3303","14.6"
"2020-08-12 23:23:49","1","3304","99.9"
"2020-08-12 23:23:49","1","3307","0.28"
"2020-08-12 23:23:49","1","3305","2.18"
"2020-08-12 23:23:49","1","3306","0.12"
"2020-08-12 23:23:50","1","3308","935.5"
"2020-08-12 23:23:50","1","3316","3.97"
"2020-08-12 23:25:17","2","3304","99.9"
"2020-08-12 23:25:17","2","3305","1.55"
"2020-08-12 23:25:17","2","3308","936.3"
"2020-08-12 23:25:18","2","3316","3.95"
"2020-08-12 23:30:54","4","3303","14.2"
"2020-08-12 23:30:54","4","3304","99.9"
"2020-08-12 23:30:54","4","3307","1.99"
"2020-08-12 23:30:54","4","3305","1.62"
"2020-08-12 23:30:55","4","3306","0.1"
"2020-08-12 23:30:55","4","3308","935.6"
"2020-08-12 23:30:55","4","3316","4.02"
"2020-08-12 23:34:57","3","3306","0.05"
"2020-08-12 23:38:43","1","3303","14.7"
"2020-08-12 23:38:43","1","3304","99.9"
"2020-08-12 23:38:44","1","3307","0.28"
"2020-08-12 23:38:44","1","3305","2.0"
"2020-08-12 23:38:44","1","3306","0.12"
"2020-08-12 23:38:44","1","3308","935.1"
"2020-08-12 23:38:44","1","3316","3.99"
"2020-08-12 23:41:39","2","3303","14.5"
"2020-08-12 23:41:39","2","3304","99.9"
